experiment,split_mode,variant,seed,train_source,test_source,bin,bin_left,bin_right,n,mean_prob,observed_rate,cutoff_year
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,365,0.4461,0.1671,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,82,0.5314,0.3049,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,7,0.6285,0.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,3,0.3,0.4,5,0.3855,0.2,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,4,0.4,0.5,217,0.4547,0.1521,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,5,0.5,0.6,874,0.5206,0.1442,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,6,0.6,0.7,8,0.6082,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,3,0.3,0.4,160,0.3825,0.0875,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,4,0.4,0.5,882,0.4402,0.1395,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,5,0.5,0.6,62,0.5161,0.5,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,2,0.2,0.3,1,0.2996,0.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,3,0.3,0.4,302,0.3681,0.096,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,4,0.4,0.5,753,0.4403,0.1554,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,5,0.5,0.6,48,0.5183,0.4583,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,1,0.1,0.2,4,0.187,0.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,2,0.2,0.3,108,0.2725,0.1019,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,3,0.3,0.4,473,0.3573,0.1607,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,4,0.4,0.5,396,0.4422,0.1641,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,5,0.5,0.6,116,0.5344,0.1293,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,6,0.6,0.7,7,0.6164,0.1429,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,3,0.3,0.4,5,0.3912,0.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,4,0.4,0.5,262,0.4633,0.1565,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,5,0.5,0.6,833,0.5212,0.1477,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,6,0.6,0.7,4,0.6122,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,3,0.3,0.4,172,0.3828,0.1105,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,4,0.4,0.5,877,0.4383,0.138,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,5,0.5,0.6,55,0.5176,0.5091,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,3,0.3,0.4,273,0.3703,0.1062,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,4,0.4,0.5,751,0.4403,0.1332,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,5,0.5,0.6,80,0.5242,0.4875,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,1,0.1,0.2,9,0.1794,0.2222,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,2,0.2,0.3,187,0.2669,0.1283,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,3,0.3,0.4,479,0.3544,0.1294,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,4,0.4,0.5,357,0.4407,0.1709,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,5,0.5,0.6,70,0.528,0.2714,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,6,0.6,0.7,2,0.6482,0.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,3,0.3,0.4,2,0.3847,0.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,4,0.4,0.5,246,0.4605,0.1301,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,5,0.5,0.6,852,0.5232,0.1549,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,6,0.6,0.7,4,0.6094,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,200,0.3839,0.075,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,865,0.4366,0.1514,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,39,0.5191,0.5641,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,3,0.3,0.4,340,0.3753,0.0618,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,4,0.4,0.5,707,0.4343,0.1641,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,5,0.5,0.6,57,0.516,0.5439,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,14,0.1789,0.1429,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,194,0.2628,0.1443,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,442,0.3525,0.1176,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,365,0.4461,0.1671,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,82,0.5314,0.3049,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,7,0.6285,0.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,3,0.3,0.4,5,0.3855,0.2,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,4,0.4,0.5,217,0.4547,0.1521,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,5,0.5,0.6,874,0.5206,0.1442,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,6,0.6,0.7,8,0.6082,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,3,0.3,0.4,160,0.3825,0.0875,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,4,0.4,0.5,882,0.4402,0.1395,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,5,0.5,0.6,62,0.5161,0.5,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,2,0.2,0.3,1,0.2996,0.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,3,0.3,0.4,302,0.3681,0.096,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,4,0.4,0.5,753,0.4403,0.1554,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,5,0.5,0.6,48,0.5183,0.4583,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,6,0.6,0.7,0,,,2015.0
